,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2096,2,2,2,0,1,0,2,1,4,2,1,3
2097,2,1,1,1,1,1,3,2,5,2,2,3
2098,3,0,2,1,1,2,3,2,6,1,1,4
2099,2,0,1,0,1,1,3,1,8,2,4,3
2100,2,1,1,1,1,1,3,2,5,2,2,3
2101,2,1,2,0,0,0,1,0,4,3,7,4
2102,2,2,1,1,1,0,5,2,4,3,1,3
2103,2,1,0,0,1,1,2,1,3,2,1,3
2104,2,0,1,0,1,1,3,1,8,2,4,3
2105,2,2,2,0,1,0,2,1,4,2,1,3
2106,4,1,2,2,1,1,5,2,2,5,1,3
2107,4,1,1,1,1,1,3,1,3,3,3,4
2108,3,0,2,1,1,2,3,2,6,1,1,4
2109,3,1,1,1,0,1,4,1,3,3,2,4
2110,2,1,1,2,1,1,2,2,5,1,1,3
2111,2,1,1,2,1,1,2,2,5,1,1,3
2112,2,1,1,2,1,1,2,2,5,1,1,3
2113,1,2,0,0,1,0,1,1,5,4,3,3
2114,3,1,1,1,0,1,4,1,3,3,2,4
2115,2,1,1,2,1,1,2,2,5,1,1,3
2116,2,1,1,0,0,0,1,0,3,1,5,1
2117,3,1,1,0,0,0,2,1,4,3,4,3
2118,2,1,1,0,0,0,2,0,6,2,6,4
2119,4,0,2,0,0,0,2,1,4,1,3,1
2120,2,1,1,1,1,1,3,1,2,1,1,3
2121,3,3,1,0,0,1,2,0,4,4,6,6
2122,2,1,1,1,1,1,3,2,6,1,3,3
2123,2,1,1,1,1,1,3,1,2,1,1,3
2124,3,3,1,0,0,1,2,0,4,4,6,6
2125,2,1,1,1,1,1,3,1,4,2,3,3
2126,2,3,1,1,1,0,3,2,5,3,2,3
2127,5,2,2,0,1,1,7,1,3,5,2,3
2128,2,4,0,0,1,1,3,1,6,3,1,4
2129,2,1,2,0,0,0,2,0,4,5,5,3
2130,3,2,1,0,0,0,3,1,5,1,4,3
2131,3,1,1,2,1,1,3,2,5,1,2,4
2132,3,1,1,2,1,1,3,2,5,1,2,4
2133,4,1,1,0,0,0,3,0,2,5,6,4
2134,2,1,1,0,0,1,2,1,4,3,4,4
2135,3,0,1,0,1,1,4,1,5,3,3,3
2136,3,0,2,0,1,1,2,1,4,3,4,4
2137,3,0,1,0,1,1,4,1,5,3,3,3
2138,1,1,1,1,1,0,2,1,4,1,3,3
2139,3,2,3,1,1,0,2,1,2,1,1,3
2140,3,1,2,2,1,1,2,2,4,3,2,3
2141,3,1,2,2,1,1,2,2,4,3,2,3
2142,3,1,3,1,1,2,3,2,3,2,1,3
2143,2,0,1,0,0,0,1,1,6,6,5,6
2144,4,1,1,1,1,1,3,1,4,3,3,4
2145,3,1,1,1,1,1,3,1,6,2,3,4
2146,3,0,1,0,1,0,2,1,6,2,2,4
2147,2,2,1,2,0,0,3,1,3,3,4,3
2148,3,2,3,1,1,0,2,1,2,1,1,3
2149,2,1,2,0,0,1,2,0,4,2,6,4
2150,3,1,2,0,0,1,2,0,4,2,6,4
2151,3,1,2,2,1,1,2,2,4,3,2,3
2152,3,1,1,0,1,0,1,1,4,2,4,4
2153,3,0,2,0,1,0,1,1,4,2,3,4
2154,5,8,2,1,1,1,4,2,3,4,3,1
2155,3,2,1,1,0,1,3,1,3,2,4,3
2156,3,1,1,0,0,0,1,0,2,1,5,1
2157,4,1,1,0,0,1,1,0,2,1,6,4
2158,3,0,1,0,1,0,2,1,7,5,4,4
2159,2,1,2,0,0,0,1,0,5,1,6,1
2160,2,2,2,1,0,0,2,1,6,3,4,4
2161,2,2,1,0,0,0,1,0,4,2,7,6
2162,5,4,1,0,2,0,2,1,0,2,2,4
2163,4,1,1,0,0,1,1,0,2,1,6,4
2164,4,1,1,2,0,1,2,2,2,1,5,3
2165,3,2,1,0,1,0,3,1,4,2,2,3
2166,3,2,1,0,1,0,3,1,4,2,2,3
2167,3,1,1,1,1,1,5,2,3,3,1,6
2168,3,1,1,1,1,1,5,2,3,3,1,6
2169,3,1,1,1,1,1,5,2,3,3,1,6
2170,3,1,1,1,1,1,5,2,3,3,1,6
2171,3,1,1,1,1,1,5,2,3,3,1,6
2172,2,2,0,1,0,0,2,1,4,1,1,3
2173,3,2,3,2,1,1,3,2,3,3,1,3
2174,3,1,1,1,1,1,5,2,3,3,1,6
2175,3,1,1,1,1,1,4,2,3,3,1,6
2176,2,2,0,1,0,0,2,1,4,1,1,3
2177,2,2,1,0,1,0,2,1,4,2,1,6
2178,3,2,3,2,1,1,3,2,3,3,1,3
2179,3,1,1,0,1,1,2,1,4,3,4,4
2180,4,2,2,1,1,0,3,2,6,2,2,4
2181,3,2,1,0,1,0,2,0,3,2,4,4
2182,2,2,1,1,0,1,3,1,4,2,3,3
2183,2,2,1,0,0,1,3,1,4,2,2,3
2184,2,2,1,1,0,0,2,1,5,2,3,4
2185,3,0,1,1,1,0,1,1,4,2,2,6
2186,2,3,4,0,6,0,1,1,3,3,2,3
2187,2,1,1,0,1,0,2,1,3,2,2,3
2188,2,0,1,1,1,0,1,1,5,3,2,4
2189,3,0,1,1,1,1,2,1,1,3,2,4
2190,3,1,2,0,1,0,2,0,5,3,7,4
2191,5,1,2,1,0,1,3,2,3,1,2,3
2192,3,1,2,0,1,1,3,1,4,3,2,4
2193,3,0,1,1,1,1,2,1,1,3,2,4
2194,2,0,1,1,1,0,1,1,5,3,2,4
2195,2,1,1,0,1,0,2,1,3,2,2,3
2196,3,1,1,0,0,0,1,0,3,1,5,4
2197,3,0,1,0,0,0,2,0,3,1,5,4
2198,3,1,1,1,1,1,4,1,3,3,2,3
2199,2,1,2,1,1,2,5,1,4,3,2,4
2200,2,1,1,1,1,1,3,1,4,3,1,3
2201,2,1,1,0,1,0,3,1,4,5,3,4
2202,3,1,1,1,1,1,4,1,3,3,2,3
2203,3,1,2,0,1,0,3,1,4,3,3,3
2204,3,1,1,0,1,0,3,1,4,3,3,3
2205,3,3,2,1,1,1,3,1,4,4,3,3
2206,4,1,1,2,0,0,2,1,2,1,6,4
2207,2,1,1,0,1,1,2,0,3,4,5,6
2208,3,1,1,0,0,0,2,0,4,3,5,3
2209,3,2,2,0,0,0,2,0,4,4,6,4
2210,3,1,1,0,1,1,3,1,4,3,3,6
2211,2,1,1,0,1,1,2,1,8,6,3,4
2212,3,2,2,0,0,0,2,0,4,4,6,4
2213,3,0,1,0,1,0,2,1,7,4,3,4
2214,3,1,1,0,0,0,2,0,4,3,5,3
2215,4,1,2,2,0,1,3,2,3,2,3,4
2216,3,2,2,0,1,0,2,1,5,4,3,3
2217,4,1,2,0,1,0,2,1,4,1,5,4
2218,3,1,1,0,0,0,3,1,6,4,4,4
2219,2,1,2,0,0,1,2,0,5,1,7,6
2220,3,1,1,0,1,1,2,0,2,2,4,4
2221,4,1,2,2,0,1,3,2,3,2,3,4
2222,4,3,1,1,1,0,3,1,3,2,5,6
2223,2,1,1,1,1,1,3,2,6,2,2,4
2224,4,3,1,1,1,0,3,1,3,2,5,6
2225,3,1,1,2,1,1,3,2,2,2,1,1
2226,3,1,3,1,1,2,3,2,3,2,1,3
2227,3,1,3,1,1,2,3,2,3,2,1,3
2228,3,1,2,1,0,1,2,1,1,4,2,6
2229,2,1,2,1,0,1,3,1,4,1,5,4
2230,3,1,2,1,0,1,2,1,1,4,2,6
2231,2,1,2,1,0,1,3,1,4,1,5,4
2232,4,1,1,0,1,0,1,1,2,2,2,4
2233,2,3,2,0,1,0,3,1,5,3,2,3
2234,3,1,2,0,1,0,1,1,4,6,2,3
2235,2,3,2,1,1,0,3,1,5,2,2,4
2236,3,1,1,1,0,1,4,1,3,3,2,3
2237,2,2,1,2,1,1,3,2,3,2,1,1
2238,2,0,1,0,1,1,3,1,8,2,4,4
2239,2,3,2,1,1,0,3,1,5,2,2,4
2240,3,2,1,1,0,1,3,1,3,3,1,3
2241,3,1,1,1,0,1,4,1,3,3,2,3
2242,2,1,2,1,2,1,3,1,2,3,1,3
2243,2,1,2,1,1,1,3,2,7,6,3,3
2244,3,2,0,1,1,1,5,2,3,3,1,3
2245,3,2,1,0,0,0,3,1,3,1,4,6
2246,2,2,1,2,1,1,3,2,3,2,1,1
2247,2,0,1,0,1,1,3,1,8,2,4,4
2248,3,1,1,0,1,0,2,1,5,2,4,4
2249,2,1,1,1,1,1,4,1,4,2,1,3
2250,5,2,3,2,1,1,5,2,3,4,1,4
2251,3,0,1,0,0,1,2,1,7,4,4,6
2252,3,2,1,1,1,1,3,1,3,3,2,3
2253,2,1,1,1,1,1,4,1,4,2,1,3
2254,2,1,1,0,1,1,3,1,3,2,3,4
2255,3,1,1,0,1,1,2,1,5,2,3,4
2256,3,0,2,0,0,0,2,0,2,5,3,3
2257,3,3,3,0,4,1,2,1,3,3,1,4
2258,3,3,1,1,1,1,4,1,4,2,2,3
2259,3,3,3,0,4,1,2,1,3,3,1,4
2260,3,3,1,1,1,1,4,1,4,2,2,3
2261,2,2,1,0,1,0,2,1,4,2,1,4
2262,4,1,1,0,0,0,1,0,3,2,5,4
2263,2,2,1,2,1,1,3,2,3,3,1,3
2264,2,1,2,1,1,1,3,2,7,6,3,4
2265,2,2,1,2,1,1,3,2,3,3,1,3
2266,5,3,1,0,0,0,3,1,3,2,4,3
2267,2,1,2,1,1,1,3,2,7,6,3,4
2268,2,1,1,0,0,1,3,1,6,2,0,4
2269,4,1,3,2,1,1,3,2,3,5,2,4
2270,3,1,1,0,1,1,2,1,7,5,4,6
2271,2,1,1,1,1,1,3,2,6,2,3,4
2272,2,1,1,1,0,0,2,1,6,2,3,4
2273,2,3,1,0,1,0,1,1,5,2,3,3
2274,3,1,1,0,1,1,2,1,7,5,4,6
2275,3,2,1,2,1,1,3,2,2,3,1,1
2276,2,2,1,1,1,1,4,1,4,2,2,4
2277,3,0,1,0,0,0,1,1,7,1,4,4
2278,2,2,1,1,1,1,4,1,4,2,2,4
2279,3,3,3,0,4,1,3,1,3,3,1,3
2280,2,0,1,0,1,0,1,1,8,3,3,4
2281,2,0,1,0,1,0,1,1,8,3,3,4
2282,3,2,1,2,1,2,4,2,3,5,2,3
2283,3,2,1,2,1,2,4,2,3,5,2,3
2284,3,2,1,2,1,2,4,2,3,5,2,3
2285,3,2,1,2,1,2,4,2,3,5,2,3
2286,2,3,1,0,4,1,3,1,4,3,2,3
2287,2,3,1,0,4,1,3,1,4,3,2,3
2288,3,2,1,2,1,2,4,2,3,5,2,3
2289,3,3,1,0,0,0,2,0,3,4,7,6
2290,3,0,1,0,1,0,2,1,7,4,4,6
2291,4,0,1,0,1,1,3,1,3,3,4,4
2292,2,2,1,0,1,1,4,1,4,2,3,4
2293,3,3,1,0,0,0,2,0,3,4,7,6
2294,3,2,1,0,0,1,2,1,5,4,6,6
2295,3,3,1,0,0,2,3,1,4,1,3,4
2296,2,1,1,1,0,1,3,1,5,4,4,6
2297,2,2,2,1,0,2,4,1,4,3,2,4
2298,2,3,1,0,0,0,2,0,5,3,7,8
2299,3,2,1,0,0,1,2,1,5,4,6,6
2300,3,2,1,0,1,0,2,0,5,2,7,6
2301,2,1,1,1,1,0,2,2,6,2,2,3
2302,2,1,1,0,1,1,4,1,4,2,1,3
2303,2,3,1,1,1,0,2,2,4,3,1,3
2304,3,3,1,0,1,0,3,1,3,2,2,4
2305,3,2,1,0,0,1,3,0,5,2,6,6
2306,1,2,1,0,1,0,2,1,4,5,3,3
2307,2,1,3,2,1,1,3,2,1,2,1,3
2308,5,1,1,0,1,1,3,1,3,3,2,3
2309,4,1,2,0,0,0,2,1,3,3,2,4
2310,2,1,3,2,1,1,3,2,1,2,1,3
2311,3,1,1,0,0,1,2,0,5,2,6,6
2312,5,1,1,0,1,1,3,1,3,3,2,3
2313,2,2,1,0,0,0,1,0,5,4,7,6
2314,3,1,1,0,0,1,2,0,5,1,6,4
2315,3,3,2,1,1,1,3,1,6,4,4,4
2316,3,1,1,0,0,1,2,0,4,1,6,6
2317,3,1,3,1,1,1,3,2,3,2,1,3
2318,3,1,3,1,1,1,3,2,4,2,1,1
2319,2,3,1,0,0,1,1,0,7,3,7,6
2320,4,1,1,1,0,1,2,1,3,5,6,4
2321,0,3,0,0,1,0,3,1,9,3,3,3
2322,2,3,0,0,0,0,2,0,4,4,3,4
2323,3,1,2,0,0,1,3,1,5,5,4,4
2324,2,2,1,1,1,1,4,1,4,3,2,3
2325,3,2,1,0,1,0,2,1,3,1,2,4
2326,2,2,3,1,0,0,2,1,3,0,2,3
2327,3,2,1,0,1,0,2,1,3,1,2,4
2328,2,2,3,1,0,0,2,1,3,0,2,3
2329,3,2,2,0,1,0,3,1,4,3,2,3
2330,3,2,1,1,1,0,4,2,4,4,2,4
2331,3,2,1,0,0,1,3,0,2,2,4,3
2332,2,3,1,1,1,1,4,2,6,4,2,4
2333,2,2,1,0,0,2,2,0,6,4,7,8
2334,3,1,2,2,1,4,4,2,6,2,1,3
2335,4,1,2,1,1,1,2,1,4,3,3,3
2336,2,1,1,0,0,3,4,1,5,5,4,3
2337,2,1,2,1,1,2,3,1,3,4,1,1
2338,3,2,1,1,1,1,3,2,6,4,2,3
2339,3,1,1,1,0,0,1,1,4,3,2,4
2340,3,2,1,0,1,0,3,1,7,4,3,4
2341,3,2,1,1,1,1,3,2,6,4,2,3
2342,3,3,1,0,0,0,1,0,4,4,6,8
2343,2,0,1,0,0,1,3,1,6,3,4,3
2344,3,1,1,1,0,0,1,1,4,3,2,4
2345,4,1,1,1,1,1,4,1,3,3,3,4
2346,3,1,3,1,0,1,3,2,3,2,1,1
2347,3,1,1,0,0,0,2,0,2,3,4,4
2348,4,1,1,0,0,0,3,0,2,6,6,4
2349,3,3,2,1,4,0,4,2,3,4,2,3
2350,3,2,1,1,1,1,4,2,6,4,3,3
2351,3,1,2,1,0,1,4,1,3,4,2,4
2352,2,1,0,0,1,1,2,1,3,2,1,4
2353,3,0,1,0,1,1,1,1,6,3,4,6
2354,2,1,1,0,1,0,1,0,6,3,4,4
2355,3,3,1,0,0,0,2,0,4,2,7,6
2356,3,2,1,0,1,0,2,1,5,3,3,4
2357,4,1,2,0,0,0,1,1,4,1,5,3
2358,3,2,1,1,0,2,4,2,2,5,2,3
2359,2,4,1,0,4,0,2,1,2,1,2,3
2360,4,1,2,1,1,0,2,1,4,3,3,4
2361,4,1,2,0,1,0,2,1,5,4,2,3
2362,2,0,1,0,0,1,3,1,7,3,4,4
2363,2,1,1,1,1,1,4,2,6,2,2,3
2364,2,2,1,0,1,1,4,1,7,3,1,3
2365,3,2,2,0,2,0,2,1,4,2,2,3
2366,3,2,2,1,1,1,5,1,3,3,1,3
2367,3,2,1,1,1,1,4,1,3,3,1,4
2368,3,2,1,2,0,2,3,1,4,1,3,4
2369,2,0,1,0,0,0,3,1,8,2,4,4
2370,2,0,1,0,0,0,2,1,7,3,4,6
2371,2,3,4,1,2,1,4,1,4,2,1,3
2372,2,2,1,0,0,0,1,0,5,2,5,1
2373,3,3,2,0,0,0,1,1,2,3,3,0
2374,3,1,1,0,0,1,4,0,5,2,6,4
2375,3,2,1,0,0,1,3,0,5,2,6,4
2376,3,1,1,0,0,1,4,0,5,2,6,4
2377,3,1,1,1,1,0,1,1,5,2,2,4
2378,5,1,3,2,1,1,6,2,3,3,2,3
2379,2,1,1,0,2,0,4,1,7,4,2,1
2380,2,1,1,0,2,0,4,1,7,4,2,1
2381,3,1,2,0,0,1,3,1,7,4,3,4
2382,2,0,1,0,0,0,2,1,4,2,3,8
2383,2,1,1,0,0,0,1,1,5,3,4,4
2384,2,0,1,0,0,0,2,1,4,2,3,8
2385,3,1,4,1,0,1,3,2,2,2,1,3
2386,2,2,1,0,1,0,4,1,5,3,3,1
2387,2,2,1,0,1,0,4,1,5,3,3,1
2388,3,1,2,0,0,0,2,0,3,2,5,1
2389,2,3,1,0,0,0,1,0,5,3,6,8
2390,3,1,1,0,0,1,2,1,6,3,4,8
2391,2,1,1,1,1,1,3,1,3,5,3,4
2392,2,0,2,0,2,1,2,1,4,3,2,6
2393,2,0,2,0,2,1,2,1,4,3,2,4
2394,2,6,3,1,1,1,5,2,5,3,1,3
2395,3,1,1,0,1,0,4,1,7,4,3,3
2396,4,2,1,2,1,0,4,2,2,5,1,3
2397,2,1,1,0,0,0,2,0,4,2,6,4
2398,4,2,2,0,0,0,1,0,3,3,6,4
2399,2,0,1,0,1,0,1,1,8,4,3,4
2400,5,1,2,0,1,0,2,1,3,5,3,1
2401,5,0,2,0,1,0,2,1,3,3,3,1
2402,4,1,1,1,0,2,4,1,3,3,3,4
2403,4,2,2,0,0,0,2,0,2,8,7,4
2404,5,0,2,0,1,0,2,1,2,5,2,3
2405,2,1,1,1,1,1,4,1,3,3,2,3
2406,3,3,1,0,0,0,2,0,4,3,7,4
2407,3,2,1,0,0,0,2,1,5,3,4,4
2408,3,6,0,1,1,1,4,1,3,3,1,3
2409,3,1,1,0,0,0,2,1,5,4,3,1
2410,3,0,1,1,1,0,4,1,5,4,3,4
2411,4,1,1,2,1,1,4,2,2,3,1,4
2412,2,2,1,1,2,1,4,2,6,5,2,1
2413,3,1,1,0,0,0,2,1,5,4,3,1
2414,2,2,1,1,2,0,4,2,7,5,1,1
2415,4,1,1,0,1,0,2,1,2,3,3,3
2416,3,0,1,0,1,0,4,1,5,4,3,4
2417,3,7,0,1,1,1,4,1,3,2,1,3
2418,2,3,0,0,0,0,2,1,3,2,2,3
2419,2,2,2,2,1,2,4,2,6,3,1,3
2420,4,3,1,1,0,0,2,0,2,2,8,6
2421,2,1,2,1,1,1,4,1,4,3,2,3
2422,2,3,1,1,2,0,4,2,7,5,1,3
2423,3,1,1,0,0,0,2,1,5,5,3,4
2424,2,3,1,1,2,0,4,2,7,5,1,3
2425,3,1,1,0,0,0,2,1,5,5,3,4
2426,3,1,1,0,0,1,3,0,4,3,5,4
2427,4,2,1,1,0,2,5,1,3,3,2,4
2428,3,1,1,0,0,1,3,0,4,3,5,4
2429,4,2,1,1,0,2,5,1,3,3,2,4
2430,2,1,1,1,0,2,4,1,4,2,2,3
2431,2,2,0,0,1,1,3,1,4,2,1,3
2432,2,1,1,1,1,2,4,1,4,2,2,3
2433,3,2,1,2,1,2,5,2,3,3,1,4
2434,4,1,1,2,1,1,5,2,2,3,1,4
2435,2,2,2,0,0,0,3,1,4,3,2,1
2436,2,3,1,1,1,0,4,1,4,2,2,3
2437,4,1,1,0,1,1,3,1,3,3,3,4
2438,2,3,1,1,1,0,4,1,4,2,2,3
2439,3,1,2,1,0,1,2,2,6,6,3,4
2440,2,3,1,0,4,1,3,1,3,2,3,3
2441,3,1,1,0,0,0,3,0,4,9,5,4
2442,3,2,1,2,1,1,4,2,2,2,1,3
2443,2,2,1,0,1,1,4,1,3,4,3,3
2444,3,2,1,2,1,1,4,2,2,2,1,3
2445,2,2,2,0,1,1,4,1,3,4,3,3
2446,2,2,1,0,1,1,4,1,3,4,3,3
2447,2,1,1,1,0,0,2,1,6,4,2,4
2448,2,1,1,0,0,0,2,1,5,4,4,4
2449,2,1,1,0,1,2,3,1,6,4,4,4
2450,2,4,0,1,0,1,3,1,5,3,2,3
2451,2,4,0,1,0,1,3,1,5,3,2,3
2452,3,1,1,0,0,1,2,1,5,3,4,6
2453,2,1,1,0,0,1,3,1,7,3,4,4
2454,3,2,1,2,0,1,4,2,5,5,1,3
2455,3,2,1,1,0,1,4,1,3,4,2,4
2456,4,2,2,1,0,1,3,1,4,3,4,4
2457,4,2,2,1,0,1,3,1,4,3,4,4
2458,3,2,1,1,0,1,4,1,3,4,2,4
2459,2,2,1,2,1,1,3,2,3,3,1,3
2460,2,2,1,2,1,1,3,2,3,3,1,3
2461,4,1,1,0,1,0,1,1,1,3,2,3
2462,4,1,1,0,1,0,1,1,1,3,2,3
2463,3,1,1,1,0,1,4,2,6,4,3,6
2464,2,1,0,0,1,1,2,1,3,2,1,3
2465,3,1,4,1,0,1,3,2,2,2,1,3
2466,3,1,4,1,0,1,3,2,2,2,1,3
2467,3,1,1,0,0,0,2,1,4,4,3,4
2468,1,0,2,0,0,0,1,0,4,3,3,4
2469,2,2,0,0,1,0,2,1,4,2,2,3
2470,3,1,2,0,1,1,3,1,3,3,2,3
2471,1,2,2,0,0,0,3,0,7,3,5,6
2472,4,1,1,1,0,0,2,1,3,2,4,4
2473,2,2,1,2,1,0,3,1,3,3,3,4
2474,2,1,1,0,0,0,1,0,5,2,4,6
2475,3,4,0,0,1,0,2,1,4,3,2,3
2476,2,2,2,0,3,1,3,1,3,3,1,4
2477,2,1,1,0,0,0,1,0,5,2,4,6
2478,2,1,2,1,1,1,4,1,4,3,2,4
2479,2,1,1,1,1,0,3,2,5,3,2,4
2480,2,2,1,0,1,0,2,1,4,4,3,3
2481,2,2,2,0,0,1,4,1,3,3,2,4
2482,2,1,2,0,1,1,4,1,4,3,2,4
2483,2,1,2,1,1,1,4,1,4,3,2,4
2484,2,2,0,1,1,1,4,1,4,3,1,3
2485,4,1,1,1,1,2,4,1,3,3,3,4
2486,2,1,1,1,2,1,2,1,2,2,1,3
2487,3,1,1,0,0,0,2,0,2,3,6,4
2488,3,1,1,0,0,0,2,0,2,3,6,4
2489,2,1,1,2,1,1,3,2,4,2,2,4
2490,3,3,2,1,0,0,2,1,5,6,3,4
2491,2,1,1,0,1,1,4,1,4,2,2,3
2492,2,1,1,2,1,1,3,2,4,2,2,4
2493,3,2,1,1,1,0,3,2,3,3,2,1
2494,3,2,1,1,1,0,3,2,3,3,2,1
2495,2,0,1,0,1,1,3,1,4,3,3,3
2496,4,1,1,1,0,0,2,1,3,2,4,3
2497,2,1,2,2,1,1,2,2,4,3,1,3
2498,2,1,2,2,1,1,2,2,4,3,1,3
2499,2,1,1,0,0,1,3,1,5,3,5,4
2500,2,1,2,2,1,1,2,2,4,3,1,3
2501,2,2,2,0,0,1,4,1,3,3,2,3
2502,4,2,2,0,1,0,2,1,4,2,2,1
2503,4,2,2,0,1,0,2,1,4,2,2,1
2504,4,2,1,0,1,1,3,1,4,2,2,4
2505,3,3,2,2,1,1,4,2,4,4,2,4
2506,2,2,2,1,1,2,4,1,4,3,2,4
2507,3,2,1,0,0,1,3,0,5,2,6,6
2508,2,1,1,1,1,1,3,1,5,2,2,4
2509,4,1,3,1,1,0,2,1,3,5,1,3
2510,2,1,2,1,1,1,4,1,4,2,1,4
2511,2,2,2,1,1,2,4,1,4,4,2,4
2512,1,0,1,0,1,0,1,0,5,3,3,4
2513,2,2,2,0,0,0,3,0,3,3,2,3
2514,2,2,1,0,0,1,3,0,5,3,6,6
2515,3,0,1,0,0,0,0,0,2,3,6,6
2516,3,2,1,0,0,1,3,1,4,4,3,4
2517,3,4,1,1,0,2,4,1,3,3,2,4
2518,3,0,1,0,0,0,0,0,2,3,6,6
2519,2,1,3,1,0,2,4,1,4,3,1,3
2520,3,3,1,2,1,0,3,2,4,3,2,3
2521,2,0,1,0,0,1,2,0,5,4,5,6
2522,3,0,1,1,3,1,3,1,4,1,3,8
2523,4,1,2,0,1,1,3,1,4,2,5,3
2524,3,3,1,2,1,0,3,2,4,3,2,3
2525,3,0,1,1,3,1,3,1,4,1,3,8
2526,2,0,1,0,0,1,2,0,5,4,5,6
2527,3,0,2,0,0,0,2,1,4,3,3,4
2528,2,0,2,0,0,0,2,1,5,3,2,4
2529,2,3,0,1,1,0,3,2,4,2,1,3
2530,1,2,0,0,0,1,3,1,5,4,4,4
2531,2,4,1,0,1,0,3,1,3,1,2,1
2532,2,4,1,0,1,0,3,1,3,1,2,1
2533,2,1,1,1,1,1,3,1,4,1,4,3
2534,2,1,1,0,1,0,1,0,4,2,4,6
2535,4,1,2,0,0,0,3,1,3,3,4,4
2536,2,1,1,2,1,0,2,2,3,2,1,4
2537,2,1,0,1,0,0,3,1,5,2,2,4
2538,2,1,0,1,0,0,3,1,5,2,2,4
2539,2,1,1,0,0,0,2,0,6,3,3,3
2540,4,2,2,1,0,1,3,1,3,2,4,3
2541,4,1,2,0,0,0,3,1,3,3,4,4
2542,4,1,2,1,0,0,3,1,3,3,4,3
2543,2,1,1,2,1,0,2,2,3,2,1,4
2544,2,2,1,0,0,0,2,1,4,3,4,4
2545,3,1,1,0,0,0,3,0,4,3,5,4
2546,2,4,2,1,1,0,3,1,5,3,2,3
2547,2,2,0,0,1,0,2,1,4,3,2,3
2548,2,1,2,0,1,2,4,1,4,3,2,4
2549,3,1,2,2,1,1,4,2,3,4,2,3
2550,2,2,0,0,1,0,2,1,4,3,2,3
2551,2,1,2,0,1,2,4,1,4,3,2,4
2552,2,2,3,1,1,0,2,1,3,2,2,3
2553,2,0,2,0,1,2,3,0,3,5,5,6
2554,2,0,2,0,1,2,3,0,3,5,5,6
2555,2,0,2,0,1,2,3,0,3,5,5,6
2556,3,1,3,1,0,1,3,2,2,3,1,3
2557,2,0,2,0,1,2,3,0,3,5,5,6
2558,2,0,2,0,1,2,3,0,3,5,5,6
2559,1,1,3,0,2,0,2,1,4,2,2,3
2560,2,2,1,0,0,0,2,0,3,2,4,4
2561,2,1,1,1,1,1,2,1,3,2,2,3
2562,2,2,1,0,0,0,2,0,3,2,4,4
2563,1,1,3,0,2,0,2,1,4,2,2,3
2564,2,3,0,0,0,0,3,0,2,2,4,4
2565,3,2,0,2,1,1,5,2,3,2,1,3
2566,2,1,1,0,0,0,1,0,3,2,6,6
2567,2,1,1,0,0,1,2,0,5,2,5,3
2568,2,1,2,0,1,2,4,1,3,3,2,4
2569,2,1,1,1,0,0,2,1,5,4,3,4
2570,2,1,1,0,0,1,2,0,5,2,5,3
2571,3,0,1,0,0,0,1,0,4,1,6,4
2572,3,0,1,0,0,0,1,1,6,2,3,3
2573,2,2,2,0,0,1,4,1,3,3,2,3
2574,2,1,1,0,1,2,3,1,4,3,4,3
2575,2,0,2,1,0,2,4,1,2,2,1,4
2576,2,1,2,1,0,2,5,1,4,3,2,3
2577,2,1,2,1,0,2,4,1,4,3,2,3
2578,1,2,1,0,0,1,2,0,6,3,7,6
2579,2,1,3,0,4,1,2,1,3,1,1,4
2580,3,2,1,2,1,1,3,2,4,3,3,3
2581,2,0,1,1,1,0,3,2,2,3,1,6
2582,2,0,1,1,1,0,3,2,2,3,1,6
2583,2,0,1,1,1,0,3,2,2,3,1,6
2584,2,0,1,1,1,0,3,2,2,3,1,6
2585,2,0,1,1,1,0,3,2,2,3,1,6
2586,2,0,1,1,1,0,3,2,2,3,1,6
2587,1,0,1,0,0,0,1,0,4,2,1,4
2588,2,0,1,1,1,0,3,2,2,3,1,6
2589,3,5,0,0,1,0,3,1,4,3,2,1
2590,2,0,1,1,1,1,2,1,5,2,3,4
2591,2,2,1,1,1,0,3,1,6,4,4,6
2592,3,2,1,0,0,1,3,1,4,3,4,3
2593,2,1,1,1,1,1,3,1,4,1,4,3
2594,1,4,0,0,0,0,2,0,6,7,8,6
2595,4,4,2,0,0,0,3,1,4,1,4,3
2596,3,1,1,0,1,0,4,1,4,4,2,3
2597,2,1,2,0,0,1,2,0,4,5,5,4
2598,3,1,1,0,1,0,4,1,4,4,2,3
2599,2,2,1,2,0,1,4,2,5,4,1,4
2600,2,0,2,0,0,1,2,0,4,6,5,6
2601,2,1,1,2,0,2,4,2,5,4,2,3
2602,2,1,2,0,0,1,2,0,4,5,5,4
2603,2,2,1,0,0,1,2,0,5,4,5,6
2604,2,2,1,0,0,1,2,0,5,4,5,6
2605,3,1,1,0,0,0,0,0,4,1,6,4
2606,3,1,2,0,0,0,3,1,6,3,4,4
2607,4,1,1,1,0,1,4,1,3,2,4,4
2608,3,1,1,1,0,1,4,1,3,2,4,4
2609,3,1,1,0,0,0,0,0,4,1,6,4
2610,2,1,2,1,1,1,3,1,4,5,2,3
